id;companyId;containerId;createdAt;customer;customerAge;customerRegion;voucher;idVoucher;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;updatedAt;version
86;T19LF6HPKY;HECFXW7P;23/08/2025 8:16;86;25;SUDESTE;FALSO;;T0RKXQ;LLOPEY;DirectOrder;WEB;;VERDADEIRO;6795;FALSO;SCHEDULED;DELIVERY;SITE;25/08/2025 5:16;DISPATCHED;53;2582;34.46;23/08/2025 17:56;v3.1.2
87;SUJCKUH1DL;1ZL8G0ES;03/04/2025 0:33;751;49;SUDESTE;FALSO;;OY2Z1O;GY0T5F;CannoliEngine;APP;Quia similique ipsam quibusdam laboriosam placeat ipsum.;VERDADEIRO;6801;FALSO;IMMEDIATE;INDOOR;IFOOD;;PLACED;12;3486;22.89;03/04/2025 14:13;v2.3.9
88;KLJ7HAX231;80QKXKP4;19/02/2025 19:02;528;29;SUDESTE;FALSO;;3MDHOH;GN48IP;CannoliEngine;APP;Sit ab similique corporis error tenetur illo labore.;VERDADEIRO;8483;FALSO;SCHEDULED;TAKEOUT;99FOOD;21/02/2025 9:02;DISPATCHED;69;3392;45.11;20/02/2025 12:38;v2.6.0
89;Q9PBNXMSMF;CBSOM4HN;25/09/2024 10:31;465;27;SUDESTE;FALSO;;9R5XJG;JY4HPK;IfoodBridge;APP;;VERDADEIRO;7353;FALSO;SCHEDULED;DELIVERY;IFOOD;27/09/2024 6:31;PENDING;13;2321;89.77;25/09/2024 11:28;v3.2.0
90;NH5EHYWFCD;V3U48T5E;21/03/2025 6:06;924;54;SUL;FALSO;;OA48QN;PAS8PP;KDSPro;WEB;;VERDADEIRO;3050;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;PLACED;44;2505;82.11;21/03/2025 9:52;v1.5.2
91;D245M0RRCD;W26UELZ2;23/03/2025 1:47;703;28;SUL;FALSO;;R822MW;8PNDSE;DirectOrder;APP;;VERDADEIRO;6530;FALSO;SCHEDULED;DELIVERY;ANOTAAI;23/03/2025 23:47;PLACED;81;509;52.19;23/03/2025 19:22;v2.2.7
92;TGGD08KIMG;KAR9OWSL;27/06/2025 18:03;98;24;SUL;FALSO;;K0PLZT;E44RWU;IfoodBridge;POS;Enim quis voluptate numquam accusantium ipsam repellat dolore.;VERDADEIRO;3082;FALSO;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;74;2065;56.47;28/06/2025 2:48;v2.4.0
93;HCCLXNTXLP;UP0T2K5C;02/07/2025 7:20;922;22;NORDESTE;VERDADEIRO;NovoCanolli;LF0XSZ;6XJ3AN;DirectOrder;POS;Vitae nobis necessitatibus officia modi quod repudiandae maiores.;FALSO;8299;FALSO;IMMEDIATE;INDOOR;SITE;;DISPATCHED;51;1787;44.45;02/07/2025 9:28;v1.0.6
94;HN4RJ4B09U;HQE1EGZ6;15/03/2025 12:03;838;42;SUDESTE;FALSO;;H7JWI0;SRY7RY;IfoodBridge;POS;;FALSO;4459;FALSO;SCHEDULED;DELIVERY;WHATSAPP;16/03/2025 19:03;PENDING;60;1687;68.61;15/03/2025 20:10;v2.4.6
95;R2R6WSSK4W;0W5QUDKV;20/01/2025 10:40;720;23;SUL;FALSO;;Q84PXW;7V6GIZ;KDSPro;POS;;VERDADEIRO;1339;FALSO;SCHEDULED;TAKEOUT;SITE;23/01/2025 3:40;CANCELED;31;604;103.14;20/01/2025 19:56;v2.8.6
96;89UKAI77LX;956JD1BP;23/03/2025 19:26;402;57;SUL;VERDADEIRO;NovoCanolli;O49IM4;KNPI91;DirectOrder;WEB;;VERDADEIRO;2157;FALSO;IMMEDIATE;DELIVERY;DELIVERYVIP;;CONFIRMED;85;2844;47.1;24/03/2025 14:06;v3.2.9
97;H8TOF1QRF8;7HKL19Z9;23/09/2024 15:28;490;32;CENTRO OESTE;VERDADEIRO;Canolli10;E076WY;K3X5ZN;CannoliEngine;POS;;VERDADEIRO;1827;FALSO;IMMEDIATE;DELIVERY;DELIVERYVIP;;CONFIRMED;78;234;96.75;24/09/2024 2:27;v2.0.0
98;9QHZGIRICK;WLKWES65;09/11/2024 21:09;889;27;CENTRO OESTE;FALSO;;O412Q4;X0808X;IfoodBridge;POS;;VERDADEIRO;1574;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;PLACED;68;1155;116.88;10/11/2024 0:51;v3.2.1
99;90RUIIJC57;V3WPXWDO;13/01/2025 1:42;726;20;SUDESTE;FALSO;;GDMBP7;TY2P47;IfoodBridge;APP;Similique voluptatibus ipsa officiis mollitia ducimus eum.;FALSO;9380;FALSO;SCHEDULED;INDOOR;WHATSAPP;15/01/2025 15:42;DISPATCHED;64;455;95.49;13/01/2025 13:22;v3.7.1
100;N0A59WAGP5;10LGS48A;28/09/2024 8:13;183;27;NORTE;VERDADEIRO;NovoCanolli;8HTS1P;2K6MU0;CannoliEngine;WEB;;FALSO;9855;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;28/09/2024 20:13;CANCELED;43;2521;49.1;29/09/2024 1:11;v3.8.7
101;HUGT7SAYQN;92T2KRYN;17/12/2024 7:24;714;27;SUL;FALSO;;LAF0PH;6EEG9N;KDSPro;POS;;FALSO;3263;FALSO;SCHEDULED;DELIVERY;ANOTAAI;18/12/2024 6:24;DISPATCHED;44;3142;30.66;17/12/2024 7:49;v1.5.0
102;8XPD1F8PFX;RPHT28C8;20/12/2024 23:59;586;29;SUDESTE;FALSO;;CFL1ZY;PEQVV4;DirectOrder;WEB;Eos totam odio.;VERDADEIRO;5007;FALSO;IMMEDIATE;TAKEOUT;SITE;;CANCELED;33;3155;44.86;21/12/2024 12:46;v3.3.3
103;3THZOUTMEQ;UZ8D9M0I;17/11/2024 18:34;518;24;SUDESTE;VERDADEIRO;NovoCanolli;B3W4WI;TR0MEV;CannoliEngine;APP;Mollitia consequatur dignissimos sint.;FALSO;9460;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;20/11/2024 14:34;DISPATCHED;8;2791;74.83;18/11/2024 9:57;v1.3.4
104;TQ9FXPT6QP;0P148YIV;21/04/2025 13:27;181;36;SUDESTE;FALSO;;C99BXP;6S26IB;IfoodBridge;WEB;;FALSO;8961;FALSO;IMMEDIATE;INDOOR;IFOOD;;CANCELED;59;706;70.38;21/04/2025 15:34;v2.2.6
105;KURGMTJVW3;1CFKO78G;24/09/2024 6:19;121;24;SUDESTE;FALSO;;Q4VM13;XSBQTY;KDSPro;POS;;VERDADEIRO;9325;FALSO;SCHEDULED;TAKEOUT;WHATSAPP;25/09/2024 13:19;CANCELED;50;2209;17.25;24/09/2024 11:39;v1.0.9
106;67U29X5LAL;5WL10MVN;15/07/2025 1:04;637;46;SUDESTE;VERDADEIRO;NovoCanolli;IK2INK;UDCR7V;DirectOrder;APP;;FALSO;3333;FALSO;IMMEDIATE;DELIVERY;EPADOCA;;PLACED;59;1319;40.22;15/07/2025 16:02;v2.1.5
107;FAQNC4429W;1YYITBLJ;05/12/2024 17:49;957;23;SUL;VERDADEIRO;NovoCanolli;ITXYEP;6C15R5;CannoliEngine;POS;Quidem odit veniam fugiat.;FALSO;7595;FALSO;SCHEDULED;TAKEOUT;SITE;05/12/2024 22:49;CONCLUDED;15;1485;37.37;05/12/2024 18:20;v2.8.5
108;5JMPGGD0TW;KDW1UX6O;11/04/2025 12:16;951;21;SUDESTE;VERDADEIRO;NovoCanolli;VHBTLV;VBA0YP;KDSPro;WEB;;FALSO;2067;FALSO;SCHEDULED;DELIVERY;SITE;12/04/2025 9:16;DISPATCHED;31;1744;46.14;11/04/2025 17:20;v1.1.2
109;B3XC39YUV3;FJEP9SVU;30/07/2025 12:02;532;21;SUDESTE;VERDADEIRO;NovoCanolli;UEU7AX;TCFSBN;CannoliEngine;WEB;;VERDADEIRO;4109;FALSO;IMMEDIATE;TAKEOUT;IFOOD;;CONCLUDED;17;673;160.11;30/07/2025 22:08;v3.6.0
110;ULWTTJ8VI7;3MLC16X7;02/06/2025 6:51;269;29;SUL;FALSO;;YNSLQM;NI47BN;CannoliEngine;WEB;;VERDADEIRO;6058;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;DISPATCHED;18;1537;56.98;03/06/2025 1:02;v1.1.2
111;PW4PB9M9W4;4XZPR6H2;14/08/2025 5:56;861;28;NORDESTE;FALSO;;U8V7LJ;Q54BG5;CannoliEngine;WEB;At aut repellat ea natus sed laborum tempore.;FALSO;7350;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;16/08/2025 0:56;PENDING;8;625;165.58;14/08/2025 7:53;v2.6.4
112;JXGD3UEX1E;RGWT282A;30/09/2024 10:39;510;40;SUDESTE;VERDADEIRO;NovoCanolli;6TDJ9I;T1ALHH;IfoodBridge;WEB;;FALSO;8257;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;PLACED;51;1767;61.45;30/09/2024 17:12;v2.6.8
113;BBMUX7ZHEQ;N664JY90;10/02/2025 12:43;403;25;SUDESTE;FALSO;;8QDW8Q;8ZJ772;CannoliEngine;APP;Amet assumenda aliquid.;FALSO;2870;FALSO;SCHEDULED;INDOOR;99FOOD;12/02/2025 7:43;DISPATCHED;57;439;86.63;11/02/2025 7:47;v3.9.5
114;B5ON46OTN4;LL1WOR2P;15/10/2024 16:44;259;20;SUL;FALSO;;MWMVGI;K1E6U4;IfoodBridge;POS;Enim veniam doloribus sed consequatur vero distinctio iusto.;FALSO;7245;FALSO;IMMEDIATE;INDOOR;99FOOD;;CONCLUDED;44;2574;63.02;15/10/2024 20:04;v3.1.8
115;5TIHM7X1HX;CHYHP386;02/02/2025 1:02;664;43;SUDESTE;FALSO;;FSRKQ3;2Q0IW3;CannoliEngine;APP;Tempore blanditiis porro veniam atque.;VERDADEIRO;7230;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;03/02/2025 17:02;CANCELED;57;2343;103.74;02/02/2025 14:20;v1.2.5
116;97JHHZLYRA;QQAQVFWD;02/04/2025 22:20;535;26;NORTE;VERDADEIRO;NovoCanolli;ROPV3C;E60JLD;CannoliEngine;WEB;Mollitia fuga eaque magni enim atque earum.;FALSO;6181;FALSO;IMMEDIATE;INDOOR;99FOOD;;CONFIRMED;14;2456;51.95;03/04/2025 16:20;v3.2.4
117;ITA84DQ6XN;VELHIYMG;24/01/2025 3:08;107;38;SUL;FALSO;;DMWJ7D;YKC5IR;KDSPro;POS;Minima nesciunt accusamus.;FALSO;2452;FALSO;SCHEDULED;DELIVERY;99FOOD;26/01/2025 21:08;PENDING;85;2072;48.87;24/01/2025 18:02;v3.1.0
118;URD86DUDUY;MTGRHT8Q;05/09/2024 0:20;634;29;SUDESTE;FALSO;;VPC5BJ;6SC3LF;DirectOrder;WEB;Saepe eveniet nostrum soluta numquam tenetur.;FALSO;3783;FALSO;IMMEDIATE;DELIVERY;WHATSAPP;;PENDING;81;2534;38.67;05/09/2024 4:17;v1.7.0
119;JAAAYJZEVB;DSIBGWNZ;01/01/2025 20:08;807;37;CENTRO OESTE;FALSO;;E9GHR3;WLJH7N;CannoliEngine;APP;;VERDADEIRO;1787;FALSO;IMMEDIATE;INDOOR;ANOTAAI;;PLACED;50;923;27.93;02/01/2025 5:42;v2.2.2
120;VB2158U514;DYMWPFCN;24/06/2025 0:08;429;29;SUDESTE;VERDADEIRO;Canolli10;CAUZFJ;ALJZE4;KDSPro;POS;;VERDADEIRO;2128;FALSO;IMMEDIATE;TAKEOUT;DELIVERYVIP;;PENDING;30;1838;28.72;24/06/2025 9:10;v2.6.4
121;5GBOTXXGSH;4VWTV7K5;21/09/2024 22:52;735;26;CENTRO OESTE;FALSO;;UGLXKR;GJQMND;KDSPro;APP;;VERDADEIRO;4307;FALSO;SCHEDULED;TAKEOUT;EPADOCA;23/09/2024 21:52;DISPATCHED;67;1730;67.61;22/09/2024 8:52;v2.5.7
122;GWIX78R2XY;JCKS3MY1;23/11/2024 9:34;60;44;SUDESTE;FALSO;;1QUSWW;58UEF5;IfoodBridge;POS;Sint enim atque at quaerat ex.;VERDADEIRO;4150;FALSO;SCHEDULED;INDOOR;WHATSAPP;23/11/2024 10:34;PLACED;48;768;20.41;23/11/2024 12:24;v1.5.1
123;P47PTUUZ98;JDM2ODTX;17/11/2024 18:35;502;25;CENTRO OESTE;FALSO;;C23F6Z;HMNG4P;IfoodBridge;POS;;FALSO;4129;FALSO;IMMEDIATE;DELIVERY;DELIVERYVIP;;CONFIRMED;38;464;51.59;18/11/2024 7:42;v2.2.2
124;00EJHRMBL4;OTPT318Y;17/07/2025 18:43;420;21;NORTE;VERDADEIRO;Canolli20;W1DGTG;6ZOM2O;CannoliEngine;POS;Iste magnam voluptatibus veniam dolorum.;FALSO;4149;FALSO;SCHEDULED;TAKEOUT;ANOTAAI;18/07/2025 12:43;CANCELED;77;2950;36.47;18/07/2025 8:57;v1.1.0
125;CQGZDKMQ9U;QWFN55LK;10/08/2025 1:02;898;29;CENTRO OESTE;FALSO;;9UAWWP;VC0AZP;DirectOrder;WEB;;VERDADEIRO;4560;FALSO;IMMEDIATE;TAKEOUT;DELIVERYVIP;;PENDING;77;2706;19.64;10/08/2025 16:22;v1.9.4
126;NG8DZAFDMR;6SOH7QLH;17/07/2025 11:27;576;31;SUDESTE;FALSO;;5BS3VO;PP5T33;KDSPro;POS;;VERDADEIRO;2140;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;PLACED;13;303;51.27;17/07/2025 20:55;v3.6.5
127;4HWON20CMP;CBHBXFLO;29/07/2025 5:24;884;28;CENTRO OESTE;VERDADEIRO;NovoCanolli;UW91TV;V95KJF;CannoliEngine;APP;;VERDADEIRO;5530;FALSO;SCHEDULED;INDOOR;EPADOCA;30/07/2025 21:24;CANCELED;17;751;65.41;29/07/2025 14:12;v2.8.6
128;DBJX5Z0WEE;80KMCMXZ;14/02/2025 13:00;47;25;CENTRO OESTE;FALSO;;YRJFVO;HOCG2K;IfoodBridge;APP;;VERDADEIRO;5373;FALSO;SCHEDULED;TAKEOUT;EPADOCA;14/02/2025 14:00;CANCELED;78;3090;24.06;15/02/2025 6:38;v1.4.5
129;4EA8QZJNIU;Z04TMWQ3;23/04/2025 16:13;217;25;SUDESTE;VERDADEIRO;NovoCanolli;9SGUTT;FL9NEJ;IfoodBridge;WEB;;VERDADEIRO;1641;FALSO;IMMEDIATE;TAKEOUT;SITE;;DISPATCHED;5;721;67.43;23/04/2025 16:49;v1.9.7
130;M63YWCMHEB;YMHRRTB6;03/06/2025 22:22;602;27;CENTRO OESTE;FALSO;;I17TGN;QRBEII;CannoliEngine;POS;;VERDADEIRO;4053;FALSO;SCHEDULED;INDOOR;ANOTAAI;06/06/2025 6:22;CONCLUDED;58;1172;37.19;04/06/2025 6:57;v2.4.1
131;MVSV91YFOP;DKHV4BH8;27/08/2025 14:31;196;40;SUDESTE;VERDADEIRO;NovoCanolli;7YEC3X;H3NRHL;IfoodBridge;APP;;FALSO;2367;FALSO;SCHEDULED;TAKEOUT;99FOOD;27/08/2025 23:31;CONFIRMED;26;812;90.6;27/08/2025 18:06;v3.2.3
132;3SLGZQWHJ4;MPLIXMEV;11/08/2025 1:24;143;46;CENTRO OESTE;FALSO;;AYK8KF;780CKF;KDSPro;APP;Saepe magnam suscipit a quae fuga.;FALSO;9241;FALSO;IMMEDIATE;DELIVERY;IFOOD;;DISPATCHED;47;119;91.68;11/08/2025 8:57;v1.6.3
133;UJ5YE8WH77;G70G58JL;14/03/2025 23:09;146;25;SUDESTE;FALSO;;KNPX1W;PXOW7N;DirectOrder;WEB;Recusandae perspiciatis voluptatibus vel officia.;VERDADEIRO;4186;FALSO;SCHEDULED;DELIVERY;SITE;16/03/2025 0:09;PENDING;34;904;22.95;15/03/2025 8:30;v1.2.7
134;AXP4EUC4KD;TE0M8902;30/06/2025 17:00;630;27;SUL;FALSO;;TULYO3;SGFSUZ;CannoliEngine;APP;Iste laudantium distinctio voluptatem ullam.;FALSO;2386;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;01/07/2025 6:00;DISPATCHED;53;346;31.13;01/07/2025 8:36;v3.5.9
135;8QV6S2BUG3;5I080380;01/05/2025 19:27;174;23;NORDESTE;VERDADEIRO;Canolli10;CBQA4F;IT3NUL;CannoliEngine;WEB;;VERDADEIRO;3282;FALSO;SCHEDULED;TAKEOUT;WHATSAPP;02/05/2025 16:27;PLACED;9;1963;79.09;02/05/2025 7:07;v1.2.3
136;0FITYCZ8W9;U1Q2TXVP;06/07/2025 8:19;47;25;CENTRO OESTE;FALSO;;9OPTFO;WZGVN5;DirectOrder;APP;;FALSO;2704;FALSO;SCHEDULED;INDOOR;99FOOD;07/07/2025 16:19;CANCELED;38;3321;29.59;06/07/2025 21:10;v3.6.5
137;FATLY4W3WE;SPB4SCAA;16/12/2024 22:11;471;26;SUL;VERDADEIRO;NovoCanolli;J7HEKD;ZE9ZWV;IfoodBridge;POS;;VERDADEIRO;1346;FALSO;SCHEDULED;TAKEOUT;99FOOD;17/12/2024 2:11;PENDING;63;3144;85.34;17/12/2024 12:06;v2.9.5
138;I5P3VU58FS;9X1E2DNH;05/08/2025 21:01;55;26;SUDESTE;VERDADEIRO;NovoCanolli;YOG3SS;L57XPE;CannoliEngine;POS;;VERDADEIRO;9028;FALSO;IMMEDIATE;DELIVERY;WHATSAPP;;CONFIRMED;66;2976;18.41;06/08/2025 6:50;v3.4.1
139;7G4MJZE72H;M2IRC2O2;06/12/2024 2:34;39;23;SUL;FALSO;;KP3JR3;G6C615;CannoliEngine;APP;;VERDADEIRO;9542;FALSO;IMMEDIATE;TAKEOUT;SITE;;CONFIRMED;20;3496;15.44;06/12/2024 16:45;v1.8.5
140;KBG0IM28SS;A28T4YMI;04/10/2024 7:35;539;20;NORDESTE;FALSO;;CRNBQO;UQ6TJQ;DirectOrder;POS;Quis esse rem quidem.;FALSO;9933;FALSO;SCHEDULED;DELIVERY;SITE;04/10/2024 14:35;CONCLUDED;30;3516;34.6;04/10/2024 10:57;v3.3.4
141;MDX1ZR99TG;S7HZZ4GW;20/05/2025 18:43;511;25;CENTRO OESTE;VERDADEIRO;Canolli20;43KIJK;NQWK2U;IfoodBridge;APP;;VERDADEIRO;1257;VERDADEIRO;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;62;1779;31.59;20/05/2025 20:26;v3.9.3
142;CDNXHBA14C;AZDYO04L;19/12/2024 6:10;253;36;SUDESTE;VERDADEIRO;NovoCanolli;YYEXBV;RT175S;DirectOrder;WEB;;FALSO;7442;FALSO;IMMEDIATE;TAKEOUT;EPADOCA;;PLACED;40;1102;61.22;19/12/2024 6:34;v2.0.5
143;1G22OH8FZU;O88V78RZ;20/02/2025 15:04;379;24;SUL;VERDADEIRO;NovoCanolli;5CWCC2;P37IPD;KDSPro;WEB;;VERDADEIRO;4530;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;22/02/2025 7:04;CONFIRMED;88;268;158.45;21/02/2025 8:14;v2.7.0
144;D6FONM4YDP;OPDQ2ECE;04/08/2025 11:42;798;26;SUL;FALSO;;BRDYAM;SU1URV;IfoodBridge;APP;Quos similique iure aliquid nulla voluptates minus doloremque.;VERDADEIRO;3988;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;CONFIRMED;22;1473;65.65;05/08/2025 3:27;v2.6.1
145;5VWXT4PSYY;W0GAJKFV;13/09/2024 18:09;358;28;SUDESTE;FALSO;;54TH3E;YCI6T3;CannoliEngine;WEB;Id eveniet atque placeat porro velit.;VERDADEIRO;1224;FALSO;SCHEDULED;INDOOR;IFOOD;14/09/2024 19:09;PENDING;36;2066;17.87;14/09/2024 6:10;v2.5.8
146;BMLA4QRY3V;VVF70UJG;23/07/2025 13:17;317;25;SUDESTE;VERDADEIRO;NovoCanolli;VCVUE1;1PJ1GE;DirectOrder;POS;;VERDADEIRO;7766;FALSO;SCHEDULED;TAKEOUT;EPADOCA;24/07/2025 3:17;DISPATCHED;61;2811;39.26;23/07/2025 23:49;v2.1.7
147;GO7UKYGND4;ZWQT0YJY;05/06/2025 6:23;940;27;NORDESTE;VERDADEIRO;NovoCanolli;J321RN;22R7BP;KDSPro;APP;;FALSO;9753;FALSO;IMMEDIATE;DELIVERY;DELIVERYVIP;;CANCELED;73;2242;83.49;05/06/2025 17:24;v3.6.7
148;D5EUSC74C5;AI4324H9;20/04/2025 13:50;529;20;SUL;FALSO;;0T1C6A;OLTYHM;DirectOrder;POS;;VERDADEIRO;4533;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;PLACED;66;990;37.61;20/04/2025 14:51;v1.0.8
149;LKOS2I1497;B6L8NPR2;12/04/2025 7:44;677;28;SUDESTE;FALSO;;XC6UAW;ZZV7W2;KDSPro;APP;Occaecati tempora expedita iste assumenda.;VERDADEIRO;8305;FALSO;SCHEDULED;INDOOR;IFOOD;13/04/2025 14:44;DISPATCHED;7;2504;135.09;12/04/2025 18:20;v3.5.1
150;O8LYEC9WBS;M149MA21;21/06/2025 23:02;95;36;NORTE;FALSO;;KCP41Y;B606RP;IfoodBridge;POS;;VERDADEIRO;3683;FALSO;SCHEDULED;DELIVERY;ANOTAAI;23/06/2025 3:02;CONFIRMED;74;2387;43.07;22/06/2025 11:11;v1.8.3
151;QEIRO08XGY;H6K9G1IQ;01/06/2025 19:59;578;33;SUL;FALSO;;76PR77;NTHGE1;KDSPro;POS;Maiores sit ut a fuga.;VERDADEIRO;7857;FALSO;SCHEDULED;TAKEOUT;DELIVERYVIP;03/06/2025 13:59;CONCLUDED;70;2314;100.92;02/06/2025 2:46;v3.0.7
152;PMM0TOKDZG;EUJTEXY8;20/01/2025 4:44;452;19;SUDESTE;FALSO;;DMGS9H;DTROJW;KDSPro;APP;;VERDADEIRO;8838;FALSO;IMMEDIATE;TAKEOUT;ANOTAAI;;DISPATCHED;43;1882;77.6;20/01/2025 14:39;v2.3.9
153;CT498GRUPB;OT2YPZK7;16/05/2025 16:19;457;26;SUL;VERDADEIRO;NovoCanolli;8LZX4Q;8OFCH1;KDSPro;POS;;VERDADEIRO;9704;FALSO;SCHEDULED;TAKEOUT;ANOTAAI;16/05/2025 19:19;CONFIRMED;19;1477;40.89;16/05/2025 23:04;v1.1.2
154;EWXRB00XP2;7J432DA1;25/12/2024 14:14;66;21;NORDESTE;FALSO;;MIOB93;MYFNCE;DirectOrder;APP;;FALSO;6486;FALSO;SCHEDULED;DELIVERY;WHATSAPP;26/12/2024 20:14;CANCELED;81;1539;78.7;26/12/2024 8:11;v3.7.8
155;NIA3F5ZCXS;CCKSB1TP;08/07/2025 2:25;464;28;SUL;VERDADEIRO;Canolli10;Y3LQRK;XFG5CE;CannoliEngine;WEB;;FALSO;4949;FALSO;SCHEDULED;INDOOR;ANOTAAI;09/07/2025 19:25;CONCLUDED;38;2614;54.88;08/07/2025 6:29;v3.3.5
156;OS1HU26S1P;R6GBF6OV;20/03/2025 23:46;602;27;CENTRO OESTE;FALSO;;JU90VN;7BKS93;IfoodBridge;APP;;VERDADEIRO;5767;FALSO;SCHEDULED;INDOOR;WHATSAPP;23/03/2025 19:46;CONFIRMED;69;2238;59.54;21/03/2025 9:12;v3.9.8
157;1N8IFTKF7U;GLIUBSYF;10/11/2024 16:30;512;29;CENTRO OESTE;FALSO;;B8CX9X;SCNKL4;DirectOrder;WEB;;FALSO;6438;FALSO;IMMEDIATE;DELIVERY;EPADOCA;;DISPATCHED;6;65;55.78;11/11/2024 1:48;v3.7.7
158;HF0AI1Q0IP;85LJWCC2;25/01/2025 3:55;488;24;SUL;FALSO;;HHI733;IZ8RBM;KDSPro;WEB;;FALSO;3851;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;25/01/2025 10:55;DISPATCHED;40;3181;42.97;25/01/2025 5:39;v2.9.9
159;H6Y5F8NSWH;WYATJE1L;02/04/2025 15:16;430;37;CENTRO OESTE;FALSO;;AO6Q3Z;0Z3G4J;KDSPro;APP;Voluptatibus qui odit voluptatibus.;FALSO;8682;VERDADEIRO;SCHEDULED;INDOOR;WHATSAPP;03/04/2025 9:16;CONCLUDED;61;344;40.5;03/04/2025 0:41;v1.3.1
160;4HYEF2L0PI;88TNHDAU;13/07/2025 16:13;383;55;SUDESTE;FALSO;;GMYSRN;YZRBGW;IfoodBridge;APP;Minus recusandae temporibus accusamus.;VERDADEIRO;6008;FALSO;IMMEDIATE;DELIVERY;IFOOD;;CANCELED;5;768;32.53;14/07/2025 10:21;v1.8.7
161;PO01WURNWL;ZA0WUOWJ;04/11/2024 20:01;834;22;CENTRO OESTE;FALSO;;09IOGL;ACCE7S;CannoliEngine;WEB;Tenetur velit labore nam.;VERDADEIRO;1723;FALSO;SCHEDULED;DELIVERY;IFOOD;07/11/2024 11:01;CONCLUDED;22;792;134.76;05/11/2024 4:41;v1.0.5
162;VUM9BUBPCQ;4ADQTJQM;23/10/2024 18:00;242;18;SUDESTE;FALSO;;UZ16GB;OL0SWS;DirectOrder;WEB;;VERDADEIRO;8038;VERDADEIRO;SCHEDULED;DELIVERY;EPADOCA;24/10/2024 0:00;DISPATCHED;30;556;24.87;24/10/2024 12:39;v2.0.3
163;6MO8H0287Z;M4JD8P32;16/01/2025 1:47;850;29;NORDESTE;VERDADEIRO;Canolli10;WL6NOQ;170JW7;KDSPro;POS;Reiciendis et occaecati officia ducimus dolorum.;FALSO;9274;FALSO;SCHEDULED;INDOOR;IFOOD;16/01/2025 21:47;PENDING;5;3481;19.74;16/01/2025 12:22;v1.1.3
164;QJ0ARSG8F4;7YYIP1F0;22/02/2025 1:14;779;28;SUL;VERDADEIRO;Canolli10;5HILEJ;QOQ99P;CannoliEngine;WEB;;FALSO;1826;FALSO;IMMEDIATE;DELIVERY;IFOOD;;CONFIRMED;81;413;25.77;22/02/2025 7:55;v1.8.6
165;VIH88SUKE8;XO7I88MM;10/05/2025 22:14;167;25;SUDESTE;FALSO;;SXSN1Q;DYD7I0;IfoodBridge;POS;;VERDADEIRO;9047;FALSO;IMMEDIATE;DELIVERY;WHATSAPP;;CANCELED;73;1210;99.43;11/05/2025 15:27;v2.4.6
166;DHTIN9Y4TL;WFOKLBQ3;31/08/2025 1:09;549;23;SUL;FALSO;;8QI5XC;PGBK0U;CannoliEngine;POS;;FALSO;8749;FALSO;IMMEDIATE;TAKEOUT;EPADOCA;;PENDING;85;215;31.82;31/08/2025 1:52;v3.2.6
167;L47VZ0PAEP;3A8N5D34;12/05/2025 3:43;169;32;SUDESTE;FALSO;;GU5Z9L;PHUIVL;IfoodBridge;WEB;Enim sint dolore modi quam quae saepe maiores.;FALSO;7183;FALSO;IMMEDIATE;DELIVERY;IFOOD;;CONFIRMED;79;611;56.31;12/05/2025 19:51;v3.9.6
168;XLOPJLJVNK;YGO3U1XM;09/10/2024 10:53;593;20;SUL;FALSO;;M1BH3T;XZ1NW8;KDSPro;WEB;Aliquam aperiam aliquid exercitationem nemo.;FALSO;5748;FALSO;IMMEDIATE;TAKEOUT;IFOOD;;CANCELED;10;2136;86.55;09/10/2024 15:08;v3.5.3
169;P9743P2KR4;WG7S7DXD;07/04/2025 7:05;298;31;SUL;FALSO;;9QDAKG;8RHCLQ;KDSPro;POS;;VERDADEIRO;8761;FALSO;SCHEDULED;TAKEOUT;DELIVERYVIP;07/04/2025 18:05;PENDING;69;1174;161.72;07/04/2025 13:36;v3.8.0
170;5DI4YGE3VJ;AD3I2XFM;07/07/2025 12:18;19;18;NORTE;VERDADEIRO;NovoCanolli;W55UQR;FKXZ8L;CannoliEngine;WEB;;VERDADEIRO;6083;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;07/07/2025 16:18;CONCLUDED;17;1589;45.14;07/07/2025 12:59;v3.8.3
